Index|Chart|Weeks|Artist|Track|Date|Length|1|19|LUIS FONSI|Despacito|20170610|3:47
469|70|17|BRANTLEY GILBERT|The Weekend|20170513|3:07
470|71|2|KENDRICK LAMAR|Pride.|20170513|4:35
471|72|1|6LACK|Prblms|20170513|4:06
472|73|5|KELSEA BALLERINI|Yeah Boy|20170513|3:12
473|74|4|FLORIDA GEORGIA LINE|God, Your Mama, And Me|20170513|3:04
474|75|2|KENDRICK LAMAR|Lust.|20170513|5:07
475|76|19|CHRIS BROWN|Party|20170513|3:40
476|77|9|RUSS|Losin Control|20170513|3:57
477|78|3|FLO RIDA & 99 PERCENT|Cake|20170513|2:38
478|79|4|TEE GRIZZLEY|First Day Out|20170513|4:14
479|80|16|STARLEY|Call On Me|20170513|2:41
480|81|1|ZAYN|Still Got Time|20170513|3:08
482|83|5|MARTIN GARRIX & DUA LIPA|Scared To Be Lonely|20170513|3:40
483|84|2|LORD HURON|The Night We Met|20170513|3:28
484|85|4|DAN + SHAY|How Not To|20170513|3:13
485|86|9|LORDE|Green Light|20170513|3:54
486|87|1|BLACKBEAR|do re mi|20170513|3:32
487|88|18|BIG SEAN|Moves|20170513|2:22
488|89|9|AULI'I CRAVALHO|How Far I'll Go|20170513|2:43
489|90|1|PARAMORE|Hard Times|20170513|3:02
490|91|2|KENDRICK LAMAR|Fear.|20170513|7:40
491|92|4|THOMAS RHETT|Craving You|20170513|3:44
492|93|1|DYLAN SCOTT|My Girl|20170513|3:17
493|94|1|DARIUS RUCKER|If I Told You|20170513|4:03
494|95|7|NICKI MINAJ, DRAKE & LIL WAYNE|No Frauds|20170513|4:32
495|96|2|KENDRICK LAMAR|God.|20170513|4:08
496|97|6|DRAKE|Gyalchester|20170513|3:09
497|98|9|FUTURE|Selfish|20170513|3:02
498|99|5|2 CHAINZ x GUCCI MANE x QUAVO|Good Drank|20170513|3:45
499|100|20|J. COLE|Deja Vu|20170513|4:26
500|1|3|KENDRICK LAMAR|Humble.|20170506|2:57
501|2|15|ED SHEERAN|Shape Of You|20170506|3:54
502|3|13|BRUNO MARS|That's What I Like|20170506|3:26
503|4|1|KENDRICK LAMAR|DNA.|20170506|3:05
504|5|9|FUTURE|Mask Off|20170506|4:17
505|6|17|KYLE|iSpy|20170506|4:13
506|7|8|ZEDD & ALESSIA CARA|Stay|20170506|3:30
507|8|9|THE CHAINSMOKERS & COLDPLAY|Something Just Like This|20170506|4:07
508|9|14|LUIS FONSI|Despacito|20170506|3:47
509|10|4|LIL UZI VERT|XO TOUR Llif3|20170506|2:59
510|11|12|SAM HUNT|Body Like A Back Road|20170506|2:42
511|12|13|JULIA MICHAELS|Issues|20170506|2:55
512|13|10|KYGO x SELENA GOMEZ|It Ain't Me|20170506|3:40
513|14|1|KENDRICK LAMAR|Loyalty.|20170506|3:47
514|15|16|POST MALONE|Congratulations|20170506|3:40
515|16|1|KENDRICK LAMAR|Element.|20170506|3:28
516|17|26|JAMES ARTHUR|Say You Won't Let Go|20170506|3:31
517|18|1|KENDRICK LAMAR|Love.|20170506|2:46
518|19|14|THE CHAINSMOKERS|Paris|20170506|3:41
519|20|20|CLEAN BANDIT|Rockabye|20170506|4:11
520|21|9|KODAK BLACK|Tunnel Vision|20170506|4:28
521|22|2|HARRY STYLES|Sign Of The Times|20170506|5:40
522|23|10|MAROON 5|Cold|20170506|3:54
523|24|22|THE WEEKND|I Feel It Coming|20170506|4:29
524|25|15|KHALID|Location|20170506|3:37
525|26|23|MIGOS|Bad And Boujee|20170506|5:32
526|27|5|DRAKE|Passionfruit|20170506|4:59
527|28|38|THE CHAINSMOKERS|Closer|20170506|3:24
528|29|14|MIGOS|T-Shirt|20170506|4:01
529|30|24|BIG SEAN|Bounce Back|20170506|3:42
530|31|26|RIHANNA|Love On The Brain|20170506|3:44
531|32|1|KENDRICK LAMAR|Yah.|20170506|2:40
532|33|1|KENDRICK LAMAR|XXX.|20170506|4:14
533|34|18|RAE SREMMURD|Swang|20170506|3:28
534|35|1|KENDRICK LAMAR|Feel.|20170506|3:34
535|36|19|ZAYN / TAYLOR SWIFT|I Don't Wanna Live Forever (Fifty Shades Darker)|20170506|4:05
536|37|1|KENDRICK LAMAR|Pride.|20170506|4:35
537|38|10|KATY PERRY|Chained To The Rhythm|20170506|3:35
538|39|1|LADY GAGA|The Cure|20170506|3:31
539|40|10|AYO & TEO|Rolex|20170506|3:58
540|41|28|BRUNO MARS|24K Magic|20170506|3:46
541|42|1|KENDRICK LAMAR|Lust.|20170506|5:07
542|43|34|ALESSIA CARA|Scars To Your Beautiful|20170506|3:50
543|44|8|CALVIN HARRIS|Slide|20170506|3:50
544|45|11|BRETT YOUNG|In Case You Didn't Know|20170506|3:49
545|46|3|TRAVIS SCOTT|Goosebumps|20170506|4:03
546|47|50|JUSTIN TIMBERLAKE|Can't Stop The Feeling!|20170506|3:56
547|48|18|GUCCI MANE|Both|20170506|4:12
548|49|30|SHAWN MENDES|Mercy|20170506|3:28
549|50|1|KENDRICK LAMAR|Fear.|20170506|7:40
550|51|11|IMAGINE DRAGONS|Believer|20170506|3:24
552|53|5|JASON DERULO|Swalla|20170506|3:36
553|54|1|KENDRICK LAMAR|Blood|20170506|3:19
554|55|10|LUKE COMBS|Hurricane|20170506|3:43
555|56|8|CHILDISH GAMBINO|Redbone|20170506|5:26
556|57|14|MARIAN HILL|Down|20170506|3:17
557|58|1|KENDRICK LAMAR|God.|20170506|4:08
558|59|2|FRENCH MONTANA|Unforgettable|20170506|3:53
559|60|5|DRAKE|Portland|20170506|3:56
560|61|15|ED SHEERAN|Castle On The Hill|20170506|4:21
561|62|20|JON PARDI|Dirt On My Boots|20170506|3:23
562|63|1|KENDRICK LAMAR|Duckworth.|20170506|4:08
563|64|8|JOSH TURNER|Hometown Girl|20170506|3:36
564|65|8|AULI'I CRAVALHO|How Far I'll Go|20170506|2:43
565|66|2|HALSEY|Now Or Never|20170506|3:35
567|68|9|LINKIN PARK|Heavy|20170506|2:49
568|69|13|JASON ALDEAN|Any Ol' Barstool|20170506|3:23
569|70|10|DJ KHALED|Shining|20170506|4:41
570|71|18|CHRIS BROWN|Party|20170506|3:40
572|73|2|FLO RIDA & 99 PERCENT|Cake|20170506|2:38
573|74|8|LORDE|Green Light|20170506|3:54
574|75|4|DIERKS BENTLEY|Black|20170506|3:30
575|76|1|G-EAZY & KEHLANI|Good Life|20170506|3:45
576|77|16|BRANTLEY GILBERT|The Weekend|20170506|3:07
577|78|1|LIL YACHTY|Peek A Boo|20170506|4:06
578|79|8|RUSS|Losin Control|20170506|3:57
579|80|6|NICKI MINAJ, DRAKE & LIL WAYNE|No Frauds|20170506|4:32
580|81|4|KELSEA BALLERINI|Yeah Boy|20170506|3:12
581|82|3|FLORIDA GEORGIA LINE|God, Your Mama, And Me|20170506|3:04
582|83|15|STARLEY|Call On Me|20170506|2:41
583|84|17|BIG SEAN|Moves|20170506|2:22
584|85|13|LUKE BRYAN|Fast|20170506|3:26
585|86|3|TEE GRIZZLEY|First Day Out|20170506|4:14
586|87|1|LOGIC|Black Spiderman|20170506|5:31
587|88|8|FUTURE|Selfish|20170506|3:02
588|89|19|J. COLE|Deja Vu|20170506|4:26
590|91|4|MARTIN GARRIX & DUA LIPA|Scared To Be Lonely|20170506|3:40
591|92|5|DRAKE|Gyalchester|20170506|3:09
592|93|1|CHRIS STAPLETON|Broken Halos|20170506|3:00
593|94|2|AJR|Weak|20170506|3:21
594|95|3|DAN + SHAY|How Not To|20170506|3:13
595|96|4|2 CHAINZ x GUCCI MANE x QUAVO|Good Drank|20170506|3:45
596|97|3|LADY ANTEBELLUM|You Look Good|20170506|3:00
597|98|2|MACHINE GUN KELLY|At My Best|20170506|3:19
598|99|1|LORD HURON|The Night We Met|20170506|3:28
599|100|3|THOMAS RHETT|Craving You|20170506|3:44
600|1|14|ED SHEERAN|Shape Of You|20170429|3:54
601|2|12|BRUNO MARS|That's What I Like|20170429|3:26
602|3|2|KENDRICK LAMAR|Humble.|20170429|2:57
603|4|1|HARRY STYLES|Sign Of The Times|20170429|5:40
604|5|8|THE CHAINSMOKERS & COLDPLAY|Something Just Like This|20170429|4:07
605|6|16|KYLE|iSpy|20170429|4:13
606|7|8|FUTURE|Mask Off|20170429|4:17
607|8|3|LIL UZI VERT|XO TOUR Llif3|20170429|2:59
608|9|11|SAM HUNT|Body Like A Back Road|20170429|2:42
609|10|13|THE CHAINSMOKERS|Paris|20170429|3:41
610|11|9|KYGO x SELENA GOMEZ|It Ain't Me|20170429|3:40
611|12|12|JULIA MICHAELS|Issues|20170429|2:55
612|13|19|CLEAN BANDIT|Rockabye|20170429|4:11
613|14|7|ZEDD & ALESSIA CARA|Stay|20170429|3:30
614|15|8|KODAK BLACK|Tunnel Vision|20170429|4:28
615|16|25|JAMES ARTHUR|Say You Won't Let Go|20170429|3:31
616|17|21|THE WEEKND|I Feel It Coming|20170429|4:29
617|18|22|MIGOS|Bad And Boujee|20170429|5:32
618|19|15|POST MALONE|Congratulations|20170429|3:40
619|20|14|KHALID|Location|20170429|3:37
620|21|9|MAROON 5|Cold|20170429|3:54
621|22|4|DRAKE|Passionfruit|20170429|4:59
622|23|37|THE CHAINSMOKERS|Closer|20170429|3:24
623|24|25|RIHANNA|Love On The Brain|20170429|3:44
624|25|23|BIG SEAN|Bounce Back|20170429|3:42
625|26|18|ZAYN / TAYLOR SWIFT|I Don't Wanna Live Forever (Fifty Shades Darker)|20170429|4:05
626|27|9|KATY PERRY|Chained To The Rhythm|20170429|3:35
627|28|13|MIGOS|T-Shirt|20170429|4:01
628|29|17|RAE SREMMURD|Swang|20170429|3:28
629|30|27|BRUNO MARS|24K Magic|20170429|3:46
630|31|33|ALESSIA CARA|Scars To Your Beautiful|20170429|3:50
631|32|9|AYO & TEO|Rolex|20170429|3:58
632|33|49|JUSTIN TIMBERLAKE|Can't Stop The Feeling!|20170429|3:56
633|34|29|SHAWN MENDES|Mercy|20170429|3:28
634|35|13|MARIAN HILL|Down|20170429|3:17
635|36|7|CALVIN HARRIS|Slide|20170429|3:50
637|38|25|DRAKE|Fake Love|20170429|3:27
638|39|30|THE WEEKND|Starboy|20170429|3:50
639|40|10|BRETT YOUNG|In Case You Didn't Know|20170429|3:49
640|41|4|DRAKE|Portland|20170429|3:56
641|42|4|JASON DERULO|Swalla|20170429|3:36
642|43|2|TRAVIS SCOTT|Goosebumps|20170429|4:03
643|44|17|GUCCI MANE|Both|20170429|4:12
644|45|19|JON PARDI|Dirt On My Boots|20170429|3:23
645|46|27|MAROON 5|Don't Wanna Know|20170429|3:32
646|47|10|IMAGINE DRAGONS|Believer|20170429|3:24
647|48|13|LUIS FONSI|Despacito|20170429|3:47
648|49|7|CHILDISH GAMBINO|Redbone|20170429|5:26
649|50|1|HALSEY|Now Or Never|20170429|3:35
650|51|9|LUKE COMBS|Hurricane|20170429|3:43
651|52|12|JASON ALDEAN|Any Ol' Barstool|20170429|3:23
653|54|7|LORDE|Green Light|20170429|3:54
654|55|17|CHRIS BROWN|Party|20170429|3:40
655|56|7|JOSH TURNER|Hometown Girl|20170429|3:36
656|57|14|ED SHEERAN|Castle On The Hill|20170429|4:21
657|58|8|LINKIN PARK|Heavy|20170429|2:49
658|59|9|DJ KHALED|Shining|20170429|4:41
659|60|7|AULI'I CRAVALHO|How Far I'll Go|20170429|2:43
660|61|3|DIERKS BENTLEY|Black|20170429|3:30
661|62|4|DRAKE|Gyalchester|20170429|3:09
662|63|7|RUSS|Losin Control|20170429|3:57
663|64|15|BRANTLEY GILBERT|The Weekend|20170429|3:07
664|65|14|STARLEY|Call On Me|20170429|2:41
665|66|12|LUKE BRYAN|Fast|20170429|3:26
666|67|16|BIG SEAN|Moves|20170429|2:22
667|68|2|FLORIDA GEORGIA LINE|God, Your Mama, And Me|20170429|3:04
668|69|7|FUTURE|Selfish|20170429|3:02
669|70|19|TRAIN|Play That Song|20170429|4:02
670|71|18|J. COLE|Deja Vu|20170429|4:26
671|72|4|DRAKE|Free Smoke|20170429|3:38
672|73|3|KELSEA BALLERINI|Yeah Boy|20170429|3:12
673|74|1|FRENCH MONTANA|Unforgettable|20170429|3:53
675|76|2|TEE GRIZZLEY|First Day Out|20170429|4:14
676|77|12|LAUREN ALAINA|Road Less Traveled|20170429|3:37
677|78|2|THE CHAINSMOKERS|The One|20170429|2:57
679|80|3|MARTIN GARRIX & DUA LIPA|Scared To Be Lonely|20170429|3:40
680|81|2|THOMAS RHETT|Craving You|20170429|3:44
681|82|3|2 CHAINZ x GUCCI MANE x QUAVO|Good Drank|20170429|3:45
682|83|8|FUTURE|Draco|20170429|3:45
683|84|4|DRAKE|Blem|20170429|3:36
684|85|2|LADY ANTEBELLUM|You Look Good|20170429|3:00
685|86|2|DAN + SHAY|How Not To|20170429|3:13
686|87|5|NICKI MINAJ, DRAKE & LIL WAYNE|No Frauds|20170429|4:32
687|88|3|6LACK|Prblms|20170429|4:06
688|89|1|FLO RIDA & 99 PERCENT|Cake|20170429|2:38
689|90|16|MICHAEL RAY|Think A Little Less|20170429|2:57
690|91|4|DRAKE|Teenage Fever|20170429|3:39
691|92|1|KENNY CHESNEY|Bar At The End Of The World|20170429|3:28
692|93|3|DWAYNE JOHNSON|You're Welcome|20170429|2:43
693|94|1|MACHINE GUN KELLY|At My Best|20170429|3:19
694|95|1|ZAYN|Still Got Time|20170429|3:08
695|96|2|ENRIQUE IGLESIAS|Subeme La Radio|20170429|3:26
696|97|1|AJR|Weak|20170429|3:21
697|98|18|ALESSIA CARA|How Far I'll Go|20170429|2:55
698|99|1|DARIUS RUCKER|If I Told You|20170429|4:03
699|100|1|COLE SWINDELL|Flatliner|20170429|2:57
700|1|13|ED SHEERAN|Shape Of You|20170422|3:54
701|2|1|KENDRICK LAMAR|Humble.|20170422|2:57
702|3|11|BRUNO MARS|That's What I Like|20170422|3:26
703|4|15|KYLE|iSpy|20170422|4:13
704|5|7|THE CHAINSMOKERS & COLDPLAY|Something Just Like This|20170422|4:07
705|6|10|SAM HUNT|Body Like A Back Road|20170422|2:42
706|7|20|THE WEEKND|I Feel It Coming|20170422|4:29
707|8|7|KODAK BLACK|Tunnel Vision|20170422|4:28
708|9|12|THE CHAINSMOKERS|Paris|20170422|3:41
709|10|18|CLEAN BANDIT|Rockabye|20170422|4:11
710|11|7|FUTURE|Mask Off|20170422|4:17
711|12|21|MIGOS|Bad And Boujee|20170422|5:32
712|13|8|KYGO x SELENA GOMEZ|It Ain't Me|20170422|3:40
713|14|6|ZEDD & ALESSIA CARA|Stay|20170422|3:30
714|15|17|ZAYN / TAYLOR SWIFT|I Don't Wanna Live Forever (Fifty Shades Darker)|20170422|4:05
715|16|2|LIL UZI VERT|XO TOUR Llif3|20170422|2:59
716|17|24|JAMES ARTHUR|Say You Won't Let Go|20170422|3:31
717|18|24|RIHANNA|Love On The Brain|20170422|3:44
718|19|8|KATY PERRY|Chained To The Rhythm|20170422|3:35
719|20|22|BIG SEAN|Bounce Back|20170422|3:42
720|21|36|THE CHAINSMOKERS|Closer|20170422|3:24
721|22|11|JULIA MICHAELS|Issues|20170422|2:55
722|23|3|DRAKE|Passionfruit|20170422|4:59
723|24|13|KHALID|Location|20170422|3:37
724|25|14|POST MALONE|Congratulations|20170422|3:40
725|26|12|MIGOS|T-Shirt|20170422|4:01
726|27|26|BRUNO MARS|24K Magic|20170422|3:46
727|28|8|MAROON 5|Cold|20170422|3:54
728|29|16|RAE SREMMURD|Swang|20170422|3:28
729|30|32|ALESSIA CARA|Scars To Your Beautiful|20170422|3:50
730|31|24|DRAKE|Fake Love|20170422|3:27
731|32|48|JUSTIN TIMBERLAKE|Can't Stop The Feeling!|20170422|3:56
732|33|28|SHAWN MENDES|Mercy|20170422|3:28
734|35|12|MARIAN HILL|Down|20170422|3:17
735|36|3|DRAKE|Portland|20170422|3:56
736|37|29|THE WEEKND|Starboy|20170422|3:50
738|39|8|AYO & TEO|Rolex|20170422|3:58
739|40|6|CALVIN HARRIS|Slide|20170422|3:50
740|41|9|LADY GAGA|Million Reasons|20170422|3:27
741|42|18|JON PARDI|Dirt On My Boots|20170422|3:23
742|43|1|TRAVIS SCOTT|Goosebumps|20170422|4:03
743|44|9|BRETT YOUNG|In Case You Didn't Know|20170422|3:49
744|45|26|MAROON 5|Don't Wanna Know|20170422|3:32
745|46|16|GUCCI MANE|Both|20170422|4:12
746|47|21|ADELE|Water Under The Bridge|20170422|4:00
747|48|9|IMAGINE DRAGONS|Believer|20170422|3:24
748|49|12|LUIS FONSI|Despacito|20170422|3:47
749|50|22|MACHINE GUN KELLY x CAMILLA CABELLO|Bad Things|20170422|3:59
750|51|16|CHRIS BROWN|Party|20170422|3:40
751|52|3|JASON DERULO|Swalla|20170422|3:36
752|53|1|THOMAS RHETT|Craving You|20170422|3:44
753|54|11|JASON ALDEAN|Any Ol' Barstool|20170422|3:23
754|55|6|LORDE|Green Light|20170422|3:54
755|56|6|CHILDISH GAMBINO|Redbone|20170422|5:26
756|57|8|LUKE COMBS|Hurricane|20170422|3:43
757|58|11|LUKE BRYAN|Fast|20170422|3:26
758|59|1|LOGIC|Everybody|20170422|2:42
759|60|1|LADY ANTEBELLUM|You Look Good|20170422|3:00
760|61|7|LINKIN PARK|Heavy|20170422|2:49
761|62|3|DRAKE|Gyalchester|20170422|3:09
762|63|6|AULI'I CRAVALHO|How Far I'll Go|20170422|2:43
763|64|8|DJ KHALED|Shining|20170422|4:41
764|65|6|JOSH TURNER|Hometown Girl|20170422|3:36
765|66|2|DIERKS BENTLEY|Black|20170422|3:30
766|67|11|LAUREN ALAINA|Road Less Traveled|20170422|3:37
767|68|3|DRAKE|Free Smoke|20170422|3:38
768|69|13|ED SHEERAN|Castle On The Hill|20170422|4:21
769|70|2|TIM McGRAW & FAITH HILL|Speak To A Grill|20170422|3:51
770|71|1|FLORIDA GEORGIA LINE|God, Your Mama, And Me|20170422|3:04
771|72|18|TRAIN|Play That Song|20170422|4:02
772|73|17|J. COLE|Deja Vu|20170422|4:26
773|74|15|BIG SEAN|Moves|20170422|2:22
774|75|1|MIRANDA LAMBERT|Tin Man|20170422|4:19
775|76|2|KELSEA BALLERINI|Yeah Boy|20170422|3:12
776|77|6|FUTURE|Selfish|20170422|3:02
777|78|3|DRAKE|Blem|20170422|3:36
778|79|6|RUSS|Losin Control|20170422|3:57
779|80|14|BRANTLEY GILBERT|The Weekend|20170422|3:07
780|81|1|ENRIQUE IGLESIAS|Subeme La Radio|20170422|3:26
781|82|13|STARLEY|Call On Me|20170422|2:41
782|83|3|DRAKE|Teenage Fever|20170422|3:39
783|84|4|NICKI MINAJ, DRAKE & LIL WAYNE|No Frauds|20170422|4:32
784|85|2|KENDRICK LAMAR|The Heart Part 4|20170422|4:48
785|86|15|MICHAEL RAY|Think A Little Less|20170422|2:57
786|87|7|FUTURE|Draco|20170422|3:45
787|88|1|TEE GRIZZLEY|First Day Out|20170422|4:14
788|89|3|DRAKE|Sacrifices|20170422|5:07
789|90|2|MARTIN GARRIX & DUA LIPA|Scared To Be Lonely|20170422|3:40
790|91|1|THE CHAINSMOKERS|The One|20170422|2:57
791|92|17|ALESSIA CARA|How Far I'll Go|20170422|2:55
792|93|1|KODAK BLACK|Conscience|20170422|3:40
794|95|2|2 CHAINZ x GUCCI MANE x QUAVO|Good Drank|20170422|3:45
795|96|1|CALVIN HARRIS|Heatstroke|20170422|3:49
796|97|2|6LACK|Prblms|20170422|4:06
797|98|1|DAN + SHAY|How Not To|20170422|3:13
798|99|2|DWAYNE JOHNSON|You're Welcome|20170422|2:43
799|100|1|RAG'N'BONE MAN|Human|20170422|3:19
800|1|12|ED SHEERAN|Shape Of You|20170415|3:54
801|2|10|BRUNO MARS|That's What I Like|20170415|3:26
802|3|6|THE CHAINSMOKERS & COLDPLAY|Something Just Like This|20170415|4:07
803|4|19|THE WEEKND|I Feel It Coming|20170415|4:29
804|5|14|KYLE|iSpy|20170415|4:13
805|6|20|MIGOS|Bad And Boujee|20170415|5:32
806|7|16|ZAYN / TAYLOR SWIFT|I Don't Wanna Live Forever (Fifty Shades Darker)|20170415|4:05
807|8|6|KODAK BLACK|Tunnel Vision|20170415|4:28
808|9|11|THE CHAINSMOKERS|Paris|20170415|3:41
809|10|2|DRAKE|Passionfruit|20170415|4:59
810|11|17|CLEAN BANDIT|Rockabye|20170415|4:11
811|12|9|SAM HUNT|Body Like A Back Road|20170415|2:42
812|13|7|KATY PERRY|Chained To The Rhythm|20170415|3:35
813|14|23|RIHANNA|Love On The Brain|20170415|3:44
814|15|7|KYGO x SELENA GOMEZ|It Ain't Me|20170415|3:40
815|16|21|BIG SEAN|Bounce Back|20170415|3:42
816|17|5|ZEDD & ALESSIA CARA|Stay|20170415|3:30
817|18|6|FUTURE|Mask Off|20170415|4:17
818|19|23|JAMES ARTHUR|Say You Won't Let Go|20170415|3:31
819|20|35|THE CHAINSMOKERS|Closer|20170415|3:24
820|21|2|DRAKE|Portland|20170415|3:56
821|22|1|KENDRICK LAMAR|The Heart Part 4|20170415|4:48
822|23|10|JULIA MICHAELS|Issues|20170415|2:55
823|24|12|KHALID|Location|20170415|3:37
824|25|11|MIGOS|T-Shirt|20170415|4:01
825|26|27|SHAWN MENDES|Mercy|20170415|3:28
826|27|23|DRAKE|Fake Love|20170415|3:27
827|28|13|POST MALONE|Congratulations|20170415|3:40
828|29|25|BRUNO MARS|24K Magic|20170415|3:46
829|30|7|MAROON 5|Cold|20170415|3:54
830|31|47|JUSTIN TIMBERLAKE|Can't Stop The Feeling!|20170415|3:56
831|32|31|ALESSIA CARA|Scars To Your Beautiful|20170415|3:50
832|33|11|MARIAN HILL|Down|20170415|3:17
833|34|15|RAE SREMMURD|Swang|20170415|3:28
834|35|28|THE WEEKND|Starboy|20170415|3:50
835|36|7|AYO & TEO|Rolex|20170415|3:58
836|37|8|LADY GAGA|Million Reasons|20170415|3:27
837|38|17|JON PARDI|Dirt On My Boots|20170415|3:23
838|39|21|MACHINE GUN KELLY x CAMILLA CABELLO|Bad Things|20170415|3:59
839|40|2|DRAKE|Free Smoke|20170415|3:38
840|41|25|MAROON 5|Don't Wanna Know|20170415|3:32
842|43|2|DRAKE|Gyalchester|20170415|3:09
843|44|11|LUIS FONSI|Despacito|20170415|3:47
844|45|5|CALVIN HARRIS|Slide|20170415|3:50
845|46|20|ADELE|Water Under The Bridge|20170415|4:00
846|47|15|CHRIS BROWN|Party|20170415|3:40
847|48|2|DRAKE|Blem|20170415|3:36
848|49|1|LIL UZI VERT|XO TOUR Llif3|20170415|2:59
849|50|15|GUCCI MANE|Both|20170415|4:12
850|51|8|BRETT YOUNG|In Case You Didn't Know|20170415|3:49
851|52|8|IMAGINE DRAGONS|Believer|20170415|3:24
852|53|2|DRAKE|Teenage Fever|20170415|3:39
853|54|5|CHILDISH GAMBINO|Redbone|20170415|5:26
854|55|7|LUKE COMBS|Hurricane|20170415|3:43
855|56|2|DRAKE|Sacrifices|20170415|5:07
856|57|6|LINKIN PARK|Heavy|20170415|2:49
857|58|5|AULI'I CRAVALHO|How Far I'll Go|20170415|2:43
858|59|5|LORDE|Green Light|20170415|3:54
859|60|10|LUKE BRYAN|Fast|20170415|3:26
860|61|1|TIM McGRAW & FAITH HILL|Speak To A Grill|20170415|3:51
861|62|10|JASON ALDEAN|Any Ol' Barstool|20170415|3:23
862|63|12|ED SHEERAN|Castle On The Hill|20170415|4:21
863|64|7|DJ KHALED|Shining|20170415|4:41
864|65|2|JASON DERULO|Swalla|20170415|3:36
865|66|1|ZAYN|Still Got Time|20170415|3:08
866|67|17|TRAIN|Play That Song|20170415|4:02
867|68|2|DRAKE|Get It Together|20170415|4:10
868|69|10|LAUREN ALAINA|Road Less Traveled|20170415|3:37
869|70|16|J. COLE|Deja Vu|20170415|4:26
870|71|14|BIG SEAN|Moves|20170415|2:22
871|72|5|JOSH TURNER|Hometown Girl|20170415|3:36
872|73|5|FUTURE|Selfish|20170415|3:02
874|75|3|NICKI MINAJ, DRAKE & LIL WAYNE|No Frauds|20170415|4:32
875|76|2|DRAKE|No Long Talk|20170415|2:29
876|77|5|RUSS|Losin Control|20170415|3:57
877|78|14|MICHAEL RAY|Think A Little Less|20170415|2:57
878|79|2|DRAKE|KMT|20170415|2:42
879|80|12|STARLEY|Call On Me|20170415|2:41
880|81|13|BRANTLEY GILBERT|The Weekend|20170415|3:07
881|82|2|DRAKE|4422|20170415|3:06
882|83|2|DRAKE|Jorja Interlude|20170415|1:47
883|84|2|DRAKE|Madiba Riddim|20170415|3:25
884|85|2|DRAKE|Ice Melts|20170415|4:10
885|86|2|DRAKE|Do Not Disturbed|20170415|4:43
886|87|1|DIERKS BENTLEY|Black|20170415|3:30
887|88|1|KELSEA BALLERINI|Yeah Boy|20170415|3:12
888|89|2|DRAKE|Glow|20170415|3:26
889|90|6|FUTURE|Draco|20170415|3:45
890|91|16|ALESSIA CARA|How Far I'll Go|20170415|2:55
891|92|1|MARTIN GARRIX & DUA LIPA|Scared To Be Lonely|20170415|3:40
892|93|4|ED SHEERAN|Galway Girl|20170415|3:16
893|94|7|ARIANA GRANDE|Everyday|20170415|3:14
894|95|1|2 CHAINZ x GUCCI MANE x QUAVO|Good Drank|20170415|3:45
895|96|1|6LACK|Prblms|20170415|4:06
896|97|2|DRAKE|Can't Have Everything|20170415|3:48
897|98|19|THE WEEKND|Party Monster|20170415|4:09
898|99|2|DRAKE|Nothings Into Somethings|20170415|2:33
899|100|1|DWAYNE JOHNSON|You're Welcome|20170415|2:43
900|1|11|ED SHEERAN|Shape Of You|20170408|3:54
901|2|9|BRUNO MARS|That's What I Like|20170408|3:26
902|3|15|ZAYN / TAYLOR SWIFT|I Don't Wanna Live Forever (Fifty Shades Darker)|20170408|4:05
903|4|19|MIGOS|Bad And Boujee|20170408|5:32
904|5|18|THE WEEKND|I Feel It Coming|20170408|4:29
905|6|5|KODAK BLACK|Tunnel Vision|20170408|4:28
906|7|5|THE CHAINSMOKERS & COLDPLAY|Something Just Like This|20170408|4:07
907|8|1|DRAKE|Passionfruit|20170408|4:59
908|9|1|DRAKE|Portland|20170408|3:56
909|10|10|THE CHAINSMOKERS|Paris|20170408|3:41
910|11|22|RIHANNA|Love On The Brain|20170408|3:44
911|12|13|KYLE|iSpy|20170408|4:13
912|13|16|CLEAN BANDIT|Rockabye|20170408|4:11
913|14|20|BIG SEAN|Bounce Back|20170408|3:42
914|15|22|DRAKE|Fake Love|20170408|3:27
915|16|8|SAM HUNT|Body Like A Back Road|20170408|2:42
916|17|34|THE CHAINSMOKERS|Closer|20170408|3:24
917|18|1|DRAKE|Free Smoke|20170408|3:38
918|19|6|KATY PERRY|Chained To The Rhythm|20170408|3:35
919|20|6|KYGO x SELENA GOMEZ|It Ain't Me|20170408|3:40
920|21|4|ZEDD & ALESSIA CARA|Stay|20170408|3:30
921|22|22|JAMES ARTHUR|Say You Won't Let Go|20170408|3:31
922|23|26|SHAWN MENDES|Mercy|20170408|3:28
923|24|5|FUTURE|Mask Off|20170408|4:17
924|25|10|MIGOS|T-Shirt|20170408|4:01
925|26|9|JULIA MICHAELS|Issues|20170408|2:55
926|27|24|BRUNO MARS|24K Magic|20170408|3:46
927|28|10|MARIAN HILL|Down|20170408|3:17
928|29|1|DRAKE|Gyalchester|20170408|3:09
929|30|12|POST MALONE|Congratulations|20170408|3:40
930|31|6|MAROON 5|Cold|20170408|3:54
931|32|11|KHALID|Location|20170408|3:37
932|33|46|JUSTIN TIMBERLAKE|Can't Stop The Feeling!|20170408|3:56
933|34|30|ALESSIA CARA|Scars To Your Beautiful|20170408|3:50
934|35|1|DRAKE|Teenage Fever|20170408|3:39
935|36|1|DRAKE|Sacrifices|20170408|5:07
